dt,U_dN
44.01,9.00031
44.02,9.0039
44.03,9.00747
44.04,9.01101
44.05,9.01454
44.06,9.01804
44.07,9.02152
44.08,9.02498
44.09,9.02841
44.1,9.03182
44.11,9.03521
44.12,9.03858
44.13,9.04193
44.14,9.04526
44.15,9.04856
44.16,9.05184
44.17,9.0551
44.18,9.05834
44.19,9.06155
44.2,9.06475
44.21,9.06792
44.22,9.07107
44.23,9.0742
44.24,9.07731
44.25,9.0804
44.26,9.08346
44.27,9.0865
44.28,9.08953
44.29,9.09253
44.3,9.09551
44.31,9.09846
44.32,9.1014
44.33,9.10431
44.34,9.10721
44.35,9.11008
44.36,9.11293
44.37,9.11576
44.38,9.11857
44.39,9.12136
44.4,9.12412
44.41,9.12687
44.42,9.12959
44.43,9.1323
44.44,9.13498
44.45,9.13764
44.46,9.14028
44.47,9.1429
44.48,9.1455
44.49,9.14808
44.5,9.15064
44.51,9.15318
44.52,9.15569
44.53,9.15819
44.54,9.16066
44.55,9.16312
44.56,9.16555
44.57,9.16797
44.58,9.17036
44.59,9.17273
44.6,9.17508
44.61,9.17742
44.62,9.17973
44.63,9.18202
44.64,9.18429
44.65,9.18654
44.66,9.18877
44.67,9.19098
44.68,9.19317
44.69,9.19534
44.7,9.19749
44.71,9.19962
44.72,9.20174
44.73,9.20383
44.74,9.2059
44.75,9.20795
44.76,9.20998
44.77,9.21199
44.78,9.21398
44.79,9.21595
44.8,9.2179
44.81,9.21984
44.82,9.22175
44.83,9.22364
44.84,9.22552
44.85,9.22737
44.86,9.22921
44.87,9.23102
44.88,9.23282
44.89,9.23459
44.9,9.23635
44.91,9.23809
44.92,9.23981
44.93,9.24151
44.94,9.24319
44.95,9.24485
44.96,9.24649
44.97,9.24812
44.98,9.24972
44.99,9.25131
45,9.25287
45.01,9.25442
45.02,9.25595
45.03,9.25746
45.04,9.25895
45.05,9.26042
45.06,9.26188
45.07,9.26331
45.08,9.26473
45.09,9.26613
45.1,9.26751
45.11,9.26887
45.12,9.27021
45.13,9.27153
45.14,9.27284
45.15,9.27413
45.16,9.2754
45.17,9.27665
45.18,9.27788
45.19,9.27909
45.2,9.28029
45.21,9.28147
45.22,9.28263
45.23,9.28377
45.24,9.2849
45.25,9.286
45.26,9.28709
45.27,9.28816
45.28,9.28921
45.29,9.29025
45.3,9.29127
45.31,9.29226
45.32,9.29325
45.33,9.29421
45.34,9.29516
45.35,9.29609
45.36,9.297
45.37,9.29789
45.38,9.29877
45.39,9.29963
45.4,9.30047
45.41,9.30129
45.42,9.3021
45.43,9.30289
45.44,9.30366
45.45,9.30442
45.46,9.30516
45.47,9.30588
45.48,9.30659
45.49,9.30727
45.5,9.30794
45.51,9.3086
45.52,9.30924
45.53,9.30986
45.54,9.31046
45.55,9.31105
45.56,9.31162
45.57,9.31217
45.58,9.31271
45.59,9.31323
45.6,9.31373
45.61,9.31422
45.62,9.31469
45.63,9.31514
45.64,9.31558
45.65,9.316
45.66,9.31641
45.67,9.3168
45.68,9.31717
45.69,9.31753
45.7,9.31787
45.71,9.31819
45.72,9.3185
45.73,9.3188
45.74,9.31907
45.75,9.31933
45.76,9.31958
45.77,9.31981
45.78,9.32002
45.79,9.32022
45.8,9.3204
45.81,9.32057
45.82,9.32072
45.83,9.32085
45.84,9.32097
45.85,9.32108
45.86,9.32117
45.87,9.32124
45.88,9.3213
45.89,9.32134
45.9,9.32137
45.91,9.32138
45.92,9.32138
45.93,9.32136
45.94,9.32133
45.95,9.32128
45.96,9.32122
45.97,9.32114
45.98,9.32105
45.99,9.32094
46,9.32082
46.01,9.32068
46.02,9.32053
46.03,9.32036
46.04,9.32018
46.05,9.31998
46.06,9.31977
46.07,9.31955
46.08,9.31931
46.09,9.31906
46.1,9.31879
46.11,9.3185
46.12,9.31821
46.13,9.3179
46.14,9.31757
46.15,9.31723
46.16,9.31688
46.17,9.31651
46.18,9.31613
46.19,9.31573
46.2,9.31532
46.21,9.3149
46.22,9.31446
46.23,9.31401
46.24,9.31354
46.25,9.31306
46.26,9.31257
46.27,9.31206
46.28,9.31154
46.29,9.31101
46.3,9.31046
46.31,9.3099
46.32,9.30932
46.33,9.30874
46.34,9.30813
46.35,9.30752
46.36,9.30689
46.37,9.30625
46.38,9.3056
46.39,9.30493
46.4,9.30425
46.41,9.30356
46.42,9.30285
46.43,9.30213
46.44,9.3014
46.45,9.30065
46.46,9.29989
46.47,9.29912
46.48,9.29834
46.49,9.29754
46.5,9.29673
46.51,9.29591
46.52,9.29508
46.53,9.29423
46.54,9.29337
46.55,9.2925
46.56,9.29161
46.57,9.29072
46.58,9.28981
46.59,9.28889
46.6,9.28795
46.61,9.28701
46.62,9.28605
46.63,9.28508
46.64,9.2841
46.65,9.2831
46.66,9.28209
46.67,9.28108
46.68,9.28005
46.69,9.279
46.7,9.27795
46.71,9.27688
46.72,9.27581
46.73,9.27472
46.74,9.27362
46.75,9.27251
46.76,9.27138
46.77,9.27025
46.78,9.2691
46.79,9.26794
46.8,9.26677
46.81,9.26559
46.82,9.2644
46.83,9.2632
46.84,9.26198
46.85,9.26075
46.86,9.25952
46.87,9.25827
46.88,9.25701
46.89,9.25574
46.9,9.25446
46.91,9.25317
46.92,9.25186
46.93,9.25055
46.94,9.24923
46.95,9.24789
46.96,9.24654
46.97,9.24519
46.98,9.24382
46.99,9.24244
47,9.24105
47.01,9.23965
47.02,9.23825
47.03,9.23683
47.04,9.2354
47.05,9.23396
47.06,9.2325
47.07,9.23104
47.08,9.22957
47.09,9.22809
47.1,9.2266
47.11,9.2251
47.12,9.22359
47.13,9.22206
47.14,9.22053
47.15,9.21899
47.16,9.21744
47.17,9.21588
47.18,9.21431
47.19,9.21273
47.2,9.21114
47.21,9.20954
47.22,9.20793
47.23,9.20631
47.24,9.20468
47.25,9.20304
47.26,9.2014
47.27,9.19974
47.28,9.19807
47.29,9.1964
47.3,9.19471
47.31,9.19302
47.32,9.19131
47.33,9.1896
47.34,9.18788
47.35,9.18615
47.36,9.18441
47.37,9.18266
47.38,9.1809
47.39,9.17914
47.4,9.17736
47.41,9.17558
47.42,9.17379
47.43,9.17198
47.44,9.17017
47.45,9.16835
47.46,9.16653
47.47,9.16469
47.48,9.16285
47.49,9.16099
47.5,9.15913
47.51,9.15726
47.52,9.15538
47.53,9.1535
47.54,9.1516
47.55,9.1497
47.56,9.14779
47.57,9.14587
47.58,9.14394
47.59,9.142
47.6,9.14006
47.61,9.13811
47.62,9.13615
47.63,9.13418
47.64,9.1322
47.65,9.13022
47.66,9.12823
47.67,9.12623
47.68,9.12422
47.69,9.12221
47.7,9.12018
47.71,9.11815
47.72,9.11612
47.73,9.11407
47.74,9.11202
47.75,9.10996
47.76,9.10789
47.77,9.10582
47.78,9.10373
47.79,9.10164
47.8,9.09955
47.81,9.09744
47.82,9.09533
47.83,9.09321
47.84,9.09109
47.85,9.08896
47.86,9.08682
47.87,9.08467
47.88,9.08252
47.89,9.08036
47.9,9.07819
47.91,9.07602
47.92,9.07384
47.93,9.07165
47.94,9.06945
47.95,9.06725
47.96,9.06505
47.97,9.06283
47.98,9.06061
47.99,9.05838
48,9.05615
48.01,9.05391
48.02,9.05166
48.03,9.04941
48.04,9.04715
48.05,9.04489
48.06,9.04261
48.07,9.04034
48.08,9.03805
48.09,9.03576
48.1,9.03346
48.11,9.03116
48.12,9.02885
48.13,9.02654
48.14,9.02422
48.15,9.02189
48.16,9.01956
48.17,9.01722
48.18,9.01488
48.19,9.01253
48.2,9.01017
48.21,9.00781
48.22,9.00544
48.23,9.00307
48.24,9.00069
48.25,8.99831
48.26,8.99592
48.27,8.99352
48.28,8.99112
48.29,8.98871
48.3,8.9863
48.31,8.98389
48.32,8.98147
48.33,8.97904
48.34,8.97661
48.35,8.97417
48.36,8.97172
48.37,8.96928
48.38,8.96682
48.39,8.96437
48.4,8.9619
48.41,8.95943
48.42,8.95696
48.43,8.95448
48.44,8.952
48.45,8.94951
48.46,8.94702
48.47,8.94452
48.48,8.94202
48.49,8.93951
48.5,8.937
48.51,8.93448
48.52,8.93196
48.53,8.92944
48.54,8.92691
48.55,8.92437
48.56,8.92183
48.57,8.91929
48.58,8.91674
48.59,8.91419
48.6,8.91163
48.61,8.90907
48.62,8.9065
48.63,8.90394
48.64,8.90136
48.65,8.89878
48.66,8.8962
48.67,8.89361
48.68,8.89102
48.69,8.88843
48.7,8.88583
48.71,8.88323
48.72,8.88062
48.73,8.87801
48.74,8.8754
48.75,8.87278
48.76,8.87015
48.77,8.86753
48.78,8.8649
48.79,8.86227
48.8,8.85963
48.81,8.85699
48.82,8.85434
48.83,8.85169
48.84,8.84904
48.85,8.84639
48.86,8.84373
48.87,8.84107
48.88,8.8384
48.89,8.83573
48.9,8.83306
48.91,8.83038
48.92,8.8277
48.93,8.82502
48.94,8.82233
48.95,8.81964
48.96,8.81695
48.97,8.81425
48.98,8.81155
48.99,8.80885
49,8.80615
49.01,8.80344
49.02,8.80073
49.03,8.79801
49.04,8.7953
49.05,8.79257
49.06,8.78985
49.07,8.78713
49.08,8.7844
49.09,8.78166
49.1,8.77893
49.11,8.77619
49.12,8.77345
49.13,8.77071
49.14,8.76796
49.15,8.76521
49.16,8.76246
49.17,8.75971
49.18,8.75695
49.19,8.75419
49.2,8.75143
49.21,8.74867
49.22,8.7459
49.23,8.74313
49.24,8.74036
49.25,8.73758
49.26,8.73481
49.27,8.73203
49.28,8.72925
49.29,8.72646
49.3,8.72368
49.31,8.72089
49.32,8.7181
49.33,8.71531
49.34,8.71251
49.35,8.70972
49.36,8.70692
49.37,8.70412
49.38,8.70131
49.39,8.69851
49.4,8.6957
49.41,8.69289
49.42,8.69008
49.43,8.68727
49.44,8.68445
49.45,8.68164
49.46,8.67882
49.47,8.676
49.48,8.67317
49.49,8.67035
49.5,8.66752
49.51,8.66469
49.52,8.66186
49.53,8.65903
49.54,8.6562
49.55,8.65337
49.56,8.65053
49.57,8.64769
49.58,8.64485
49.59,8.64201
49.6,8.63917
49.61,8.63632
49.62,8.63348
49.63,8.63063
49.64,8.62778
49.65,8.62493
49.66,8.62208
49.67,8.61923
49.68,8.61637
49.69,8.61352
49.7,8.61066
49.71,8.6078
49.72,8.60494
49.73,8.60208
49.74,8.59922
49.75,8.59635
49.76,8.59349
49.77,8.59062
49.78,8.58776
49.79,8.58489
49.8,8.58202
49.81,8.57915
49.82,8.57628
49.83,8.5734
49.84,8.57053
49.85,8.56765
49.86,8.56478
49.87,8.5619
49.88,8.55902
49.89,8.55615
49.9,8.55327
49.91,8.55039
49.92,8.5475
49.93,8.54462
49.94,8.54174
49.95,8.53886
49.96,8.53597
49.97,8.53308
49.98,8.5302
49.99,8.52731
50,8.52442
50.01,8.52154
50.02,8.51865
50.03,8.51576
50.04,8.51287
50.05,8.50997
50.06,8.50708
50.07,8.50419
50.08,8.5013
50.09,8.4984
50.1,8.49551
50.11,8.49261
50.12,8.48972
50.13,8.48682
50.14,8.48393
50.15,8.48103
50.16,8.47813
50.17,8.47523
50.18,8.47233
50.19,8.46944
50.2,8.46654
50.21,8.46364
50.22,8.46074
50.23,8.45784
50.24,8.45494
50.25,8.45204
50.26,8.44913
50.27,8.44623
50.28,8.44333
50.29,8.44043
50.3,8.43753
50.31,8.43462
50.32,8.43172
50.33,8.42882
50.34,8.42591
50.35,8.42301
50.36,8.42011
50.37,8.4172
50.38,8.4143
50.39,8.41139
50.4,8.40849
50.41,8.40558
50.42,8.40268
50.43,8.39977
50.44,8.39687
50.45,8.39396
50.46,8.39106
50.47,8.38816
50.48,8.38525
50.49,8.38234
50.5,8.37944
50.51,8.37653
50.52,8.37363
50.53,8.37072
50.54,8.36782
50.55,8.36491
50.56,8.36201
50.57,8.35911
50.58,8.3562
50.59,8.3533
50.6,8.35039
50.61,8.34749
50.62,8.34458
50.63,8.34168
50.64,8.33877
50.65,8.33587
50.66,8.33297
50.67,8.33006
50.68,8.32716
50.69,8.32426
50.7,8.32135
50.71,8.31845
50.72,8.31555
50.73,8.31265
50.74,8.30974
50.75,8.30684
50.76,8.30394
50.77,8.30104
50.78,8.29814
50.79,8.29524
50.8,8.29234
50.81,8.28944
50.82,8.28654
50.83,8.28364
50.84,8.28074
50.85,8.27784
50.86,8.27494
50.87,8.27204
50.88,8.26914
50.89,8.26624
50.9,8.26335
50.91,8.26045
50.92,8.25755
50.93,8.25466
50.94,8.25176
50.95,8.24886
50.96,8.24597
50.97,8.24307
50.98,8.24018
50.99,8.23729
51,8.23439
51.01,8.2315
51.02,8.22861
51.03,8.22571
51.04,8.22282
51.05,8.21993
51.06,8.21704
51.07,8.21415
51.08,8.21126
51.09,8.20837
51.1,8.20548
51.11,8.20259
51.12,8.1997
51.13,8.19681
51.14,8.19393
51.15,8.19104
51.16,8.18815
51.17,8.18527
51.18,8.18238
51.19,8.17949
51.2,8.17661
51.21,8.17373
51.22,8.17084
51.23,8.16796
51.24,8.16508
51.25,8.16219
51.26,8.15931
51.27,8.15643
51.28,8.15355
51.29,8.15067
51.3,8.14779
51.31,8.14491
51.32,8.14203
51.33,8.13915
51.34,8.13627
51.35,8.1334
51.36,8.13052
51.37,8.12764
51.38,8.12477
51.39,8.12189
51.4,8.11902
51.41,8.11614
51.42,8.11327
51.43,8.1104
51.44,8.10752
51.45,8.10465
51.46,8.10178
51.47,8.09891
51.48,8.09604
51.49,8.09317
51.5,8.0903
51.51,8.08743
51.52,8.08456
51.53,8.08169
51.54,8.07882
51.55,8.07595
51.56,8.07309
51.57,8.07022
51.58,8.06735
51.59,8.06449
51.6,8.06162
51.61,8.05876
51.62,8.05589
51.63,8.05303
51.64,8.05017
51.65,8.0473
51.66,8.04444
51.67,8.04158
51.68,8.03872
51.69,8.03586
51.7,8.033
51.71,8.03014
51.72,8.02728
51.73,8.02442
51.74,8.02156
51.75,8.0187
51.76,8.01584
51.77,8.01298
51.78,8.01012
51.79,8.00727
51.8,8.00441
51.81,8.00155
51.82,7.9987
51.83,7.99584
51.84,7.99299
51.85,7.99013
51.86,7.98728
51.87,7.98442
51.88,7.98157
51.89,7.97872
51.9,7.97586
51.91,7.97301
51.92,7.97016
51.93,7.96731
51.94,7.96445
51.95,7.9616
51.96,7.95875
51.97,7.9559
51.98,7.95305
51.99,7.9502
52,7.94735
52.01,7.9445
52.02,7.94165
52.03,7.9388
52.04,7.93595
52.05,7.9331
52.06,7.93025
52.07,7.9274
52.08,7.92455
52.09,7.92171
52.1,7.91886
52.11,7.91601
52.12,7.91316
52.13,7.91031
52.14,7.90747
52.15,7.90462
52.16,7.90177
52.17,7.89892
52.18,7.89608
52.19,7.89323
52.2,7.89038
52.21,7.88753
52.22,7.88469
52.23,7.88184
52.24,7.87899
52.25,7.87615
52.26,7.8733
52.27,7.87045
52.28,7.8676
52.29,7.86476
52.3,7.86191
52.31,7.85906
52.32,7.85622
52.33,7.85337
52.34,7.85052
52.35,7.84767
52.36,7.84483
52.37,7.84198
52.38,7.83913
52.39,7.83628
52.4,7.83343
52.41,7.83058
52.42,7.82774
52.43,7.82489
52.44,7.82204
52.45,7.81919
52.46,7.81634
52.47,7.81349
52.48,7.81064
52.49,7.80779
52.5,7.80494
52.51,7.80209
52.52,7.79924
52.53,7.79638
52.54,7.79353
52.55,7.79068
52.56,7.78783
52.57,7.78497
52.58,7.78212
52.59,7.77927
52.6,7.77641
52.61,7.77356
52.62,7.7707
52.63,7.76784
52.64,7.76499
52.65,7.76213
